"id","question_id","user","text","time","correct"
204,142,70287,"&lt;p&gt;Все зависит от предпочтений твоих родных и близких.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Можешь привезти любую сувенирную атрибутику (футболку, кепку и тд). Кто-то везет дютик, кто-то игрушки для младших, кто-то технику и тд.&lt;/p&gt;
&lt;p&gt;Решать тебе, &lt;strong&gt;что везти и сколько&lt;/strong&gt; ;)&lt;/p&gt;",1460533118,
206,146,70287,"&lt;p&gt;Очень много подобных вопросов.&lt;/p&gt;
&lt;p&gt;Учи и занимайся спортом и все у тебя выйдет.&lt;/p&gt;
&lt;p&gt;Главное не бойся и не бзди ;)&lt;/p&gt;",1460535227,1
209,147,70287,"&lt;p&gt;Я уже отвечал на подобный вопрос тут:&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&lt;a href=&quot;http://seacontact.com/questions/view/136&quot;&gt;http://seacontact.com/questions/view/136&lt;/a&gt;&lt;/p&gt;
&lt;p&gt;Все зависит от тебя самого, где есть возможность уйти. Хуже не будет если ты уйдешь мотористом.&lt;/p&gt;
&lt;p&gt;Продвижение есть.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Удачи!&lt;/strong&gt;&lt;/p&gt;",1460566428,1
212,149,70287,"&lt;p&gt;&lt;strong&gt;Мое мнение по этому поводу.&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Во-первых&lt;/strong&gt; : ты никому ничего не должен, чтоб вести себя подстраиваясь под кого либо.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Во-вторых&lt;/strong&gt; : оставайся собой.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;В третьих&lt;/strong&gt; : ты первый рейс должен быть &quot;ниже травы, тише воды&quot;, особо ни с кем не конфликтируй.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Удачи!&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;",1460615238,
218,138,70287,"&lt;p&gt;К ответу от Анатолия, я бы хотел добавить :&lt;/p&gt;
&lt;p&gt;Ffe&lt;/p&gt;
&lt;p&gt;Lsa&lt;/p&gt;
&lt;p&gt;Ppe&lt;/p&gt;
&lt;p&gt;Оборудование на мостике&lt;/p&gt;
&lt;p&gt;Gmdss (какие приборы идут для регионов А1, А2 и тд)&lt;/p&gt;
&lt;p&gt;МППСС&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Охрана труда (что делать в избежании инцидентов и тд)&lt;/p&gt;
&lt;p&gt;Виды огнетушителей (суда же классы пожаров)&lt;/p&gt;",1460637736,
220,153,70287,"&lt;p&gt;Отвечу коротко - &lt;strong&gt;нужна&lt;/strong&gt;.&lt;/p&gt;
&lt;p&gt;Как минимум для общего развития&lt;/p&gt;",1460721860,
224,158,70287,"&lt;p&gt;Обязательно &lt;strong&gt;бери&lt;/strong&gt;, самое оно будет!&lt;/p&gt;",1460883134,
225,160,70287,"&lt;p&gt;Не приступать к работе если она в правду опасна для здоровья.&lt;/p&gt;
&lt;p&gt;Затем доложить об этом&lt;/p&gt;",1461037971,
226,159,70287,&lt;p&gt;Ты палубный кадет?&lt;/p&gt;,1461038151,
242,166,70287,"&lt;p&gt;Если же ты курсант колледжа и ты на 1-2 курсе, то ясно что тебя никто никуда не возьмет. &lt;strong&gt;Компании предпочитают работать с курсантами от 3 курса&lt;/strong&gt; (Но так не везде).&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Тебе должно быть 18 лет и полный набор документов&lt;/strong&gt; в желаемою должность к примеру Deck/Engine &lt;a href=&quot;//Cadet.&quot; target=&quot;blank&quot; &gt;Cadet.&lt;/a&gt; &lt;/p&gt;
&lt;p&gt;Подавать стоит в перод &lt;strong&gt;зима-весна&lt;/strong&gt;. Чтоб к концу учебы у тебя уже могли быть варианты на практику.&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Успех зависит&lt;/strong&gt; от того как ты сдашь само собеседование с капитаном-наставником, а тут я могу тебе лишь дать совет : будь уверен, не бзди и будь на позитиве. (Понятное дело, выучи все).&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Удачной практики! ;)&lt;/strong&gt;&lt;/p&gt;",1461241040,1
249,12,70287,"&lt;p&gt;Во многих компаниях есть, нужно ходить узнавать - телефон не всегда даст ответ.&lt;/p&gt;",1461390230,
298,184,70287,"&lt;p&gt;В Черноморске (бывш. Илбичевск) я знаю делают. Попробуй там, людей думаю будет не так много как у нас ;D&lt;/p&gt;",1462802572,
130540,284,70287,"Минусов нету, разве что фильмы на ноуте будут быстро кончатся ",1465887224,
245055,360,70287,"&lt;p&gt;Раз решил, что путь тебе в море. То иди в лицей, ибо после окончания тебе дадут рабочий диплом с помощью которого будешь работать. А дальше и соответсвенно в ОНМА :)&lt;/p&gt;",1468239620,
314469,364,70287,&lt;p&gt;Ждет SETS PLUS (английский и проф.) и в конце собеседование. Все вроде в порядке.&lt;/p&gt;,1469730391,
330086,454,70287,"&lt;p&gt;Держи дружище сайт с ответами &lt;a href=&quot;http://Seatest.org&quot; target=&quot;blank&quot; &gt;Seatest.org&lt;/a&gt; &lt;/p&gt;
&lt;p&gt;Удачи!&lt;/p&gt;",1470043932,
392734,506,70287,"Не знаю что там и как, но отношение к морякам у них плохое.",1471011018,
193,108,70316,&lt;p&gt;Расстояние между двумя шпангоутами равно одной шпации!&lt;/p&gt;,1460056169,
228,23,70461,"&lt;p&gt;Если ссылаться на ст. 162 Налогового Кодекса Украины, то моряки работающие на зарубежные компании также являются плательщиками налога в Украине. О ставке налога указано в п.1 ст.167 НКУ. Более детально можете самостоятельно почитать НКУ.&lt;/p&gt;",1461053592,
229,7,70461,"&lt;p&gt;Момент списания, наверное, у каждого это как попасть в другой мир. По себе могу сказать, что недели три просыпался по режиму и иногда снились сны о работе. Догло не мог избавится от морской терминологии в лексиконе. Но со временем все встало на свои места. Начали посещать с девушкой какие-то мероприятия, немного попутишествовали и я вновь привык к жизни на суше. Единственное, что привыкание у каждого может разное время. Некоторых людей, которых я знаю, не могут долго находится на суше и сразу же уходят в очередной рейс.&lt;/p&gt;",1461055362,
230,8,70461,"&lt;p&gt;Пытаюсь всему уделить хоть малую часть времени. Периодически подъмаюсь на мостик &amp;nbsp;по вечерам на практические занятия к чифу. По утрам зарядка и на импровизированные самодельные турники, так как спортзала на судне нет. Просмотр какого-то видеоконтента по вечерам. Когда присутствует интернет, то общение с родными и близкими и серфинг по сети. Люблю читать: понемногу почитываю интересующую меня художественную литературу. В последнее время меня увлекла&amp;nbsp;юриспруденция, так что читал Кодексы Украины в электронном виде на планшете, чтоб хоть малость смочь себя обезопасить в правовом русле, так как правовые структуры в лице Государства не намерены быть на стороне Гражданина. Очень жалею, что английскому языку не уделяю должного внимания, но как-то так получается)))&amp;nbsp;&lt;/p&gt;",1461056273,
231,16,70461,"&lt;p&gt;Суть вопроса раскрыта в предыдущем ответе, но чтобы детально ознакомится можно самостоятельно почитать Международную Конвенцию о подготовке и дипломированию моряков и несению вахты (ПДМНВ).&lt;/p&gt;",1461057067,
232,13,70461,"&lt;p&gt;Я имел сим-карту Российского оператора Билайн, с очень выгодным интернет-тарифом для меня. Ко всему к этому в украинских территорияльных водах, я звонил по моей сим-катре МТС. В&amp;nbsp;Турции от оператора Лайф в моем тарифе 100 мб интернета до конца каждого дня, которые входят в пакет услуг. Также я некоторых порта бывает шаровый Wi-Fi; но я также знаю в некоторых портовых городах/поселках точки, где&amp;nbsp;&lt;span style=&quot;line-height: &amp;lt;a href=;&quot;&gt;Wi-Fi не запаролен и благополучно там проводил свое время в общении с родными. На худой конец существуют интернет-кафе, но они стоят недешево. Сейчас после ребрендинга МТС в Vodafone, появились отосительно дешевые тарифы для звонков в роуминге. Ну, то, что как бы, было моим эксклюзивом: из-за хороших отношений с высшим командным составом, я иногда набирался наглости и просил у мастера судовой интернет, когда тот уходил на вахту и если он ему не нужен был. Такая же ситуация была и с чифом))) И огромное спасибо нашему замечательному повару - Елене Васильевне, которая давала свой модем в использование, чтоб истратить весь пакет Гб. Вот еще имею я пароли от разных сетей для различных портов, но пока не довелось ими воспользоваться))))&amp;nbsp;&lt;/span&gt;&lt;/p&gt;",1461058731,
233,22,70461,"&lt;p&gt;Удостоверение моряка продлеваете в любой капитании. Сертификат делаете новый. В тренажерном центре MPS в Херсоне его стоимость составляла 500 грн. Если у них делали до этого его или учитесь на дневном/заочном отделении Херсонского мореходного училища рыбной промышленнности&lt;span style=&quot;line-height: &amp;lt;a href=;&quot;&gt;, то делают скидки.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;",1461063052,
234,24,70461,"&lt;p&gt;Касательно Одессы не скажу, но в Херсоне бытует мнение, что это Херсонская государственная морская академия и на дневном отделении. Так как заочников не берет на кадетские программы крюинг&amp;nbsp;Marlow Navigation Ukraine, который сотрудничает с учебным заведением. Также при академии имеется морской колледж и профессиональный морской лицейи, еще в городе существует Х&lt;span style=&quot;color: #324351; font-family: Verdana; font-size: 12px; line-height: &amp;lt;a href=;&quot;&gt;ерсонское мореходное училище рыбной промышленнности.&lt;/span&gt;&lt;/p&gt;",1461071931,
238,1,70461,"&lt;p&gt;Присоединяясь к ответам вышенаписаным. Да, цены на нефть упали очень сильно и нефтяные государства экономически пострадали также немало. Я также не советую менять пока место работы, потому лишь&amp;nbsp; хотя бы, что оно есть))) Когда-то все рвались в оффшоры из-за высоких зарплат. Сейчас если их не сокращают, то сокращают персонал. В Карибском бассейне некоторые скважины консервирывают до лучших времен. В Астрохане (Россия) судостроительный завод, который строил буровые вышки для Каспийского моря, обанкротился. Со мной когда-то кто-то спорил в сети, что в России такое не могут строить и все вышки закупают за рубежом, но я знаю людей, которые там работали и строили и были уволены. Не стоит забывать, что когда говорят о цене на нефть, то это значит, это цена за марку &lt;a href=&quot;//Brent.&quot; target=&quot;blank&quot; &gt;Brent.&lt;/a&gt;  А более низкосортная нефть стоит дешевле. Даже знаю случай, что одна небольшая компания из США, добывающая низкосортные нефтесодержащие продукты, платила покупателю за то, чтоб он их выкупала и не останавливать производство. Так что оффшор становится теперь и не такой уж золотой жилой)))))&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;",1461159018,
240,3,70461,"&lt;p&gt;Так как люди дышат воздухом, вдыхая его легкими, они изымают с него нужное количество кислорода, а излишек с примесями другой газов отдают обратно в атмосферу, в том числе и углекислый газ. Воздух, который выдыхается, имеет около 4,5 процентов углекислого газа. Подводную лодку можно сравнить с герметичной коробкой, внутри которой находятся люди, поэтому нужно выполнять мероприятия для поддержания воздуха в надлежащем состоянии.&lt;/p&gt;
&lt;p&gt;Не будем разглагольствовать о том, какое количество и качество должно быть кислорода, а сразу приступим к тому, как его брать: 1) кислород поставляют в специальных резервуарах; 2) добывают кислородными генераторами, где его производят за счет электролиза воды; 3) в &quot;кислородных канистрах&quot;, где его добывают за счет химических реакций.&lt;/p&gt;
&lt;p&gt;За подачей кислорода следит компьютерная система, которая постоянно или несколько раз в сутки порциями подает нужное количество кислорода. Углекислый газ можно отводить за счет химической реакции, добавляя натронную известь (смесь едкого натра и окиси кальция) в газоочиститель. Все, что связано с кислородом в любом из его состояний, очень пожароопастно. На современный подводных лодках используют атомные генераторы, для функционирования которых кислого не требуется. Из-за этого она может годами не всплывать, элементарно пополнить запасы воздуха естественным путем)))&lt;/p&gt;",1461197788,
246,6,70461,"&lt;p&gt;AHTS (Anchor Handling Tug Supply) - это&amp;nbsp; многоцелевое судно, способное, как доставлять в район нефтедобычи различные грузы, так и буксировать плавучие объекты, оно же и якорезаводчик. Незаменимый в оффшоре трудяга, без чьей длинной кормовой палубы оффшору никак не обойтись и является самым распространенным в оффшоре типом судна.&lt;/p&gt;
&lt;p&gt;&amp;nbsp;Одной из самых тяжелых и сложных операций в оффшоре, осуществление которой и есть основная функция AHTS - это заводка/подрыв якорей. Все многократно усложняется, если эта работа производится на больших глубинах (более 1км). &lt;br /&gt;Самые мощные AHTS (от 23000BHP),&amp;nbsp; именно для этого предназначенные, принадлежат компании MAERSK SUPPLY &lt;a href=&quot;//SERVICE.&quot; target=&quot;blank&quot;&gt;SERVICE.&lt;/a&gt;&lt;/p&gt;
&lt;p&gt;Dynamic Positioning Officer (DPO);&lt;/p&gt;
&lt;p&gt;Senior Dynamic Positioning Officer (SDPO);&lt;/p&gt;
&lt;p&gt;Junior Dynamic Positioning Officer (JDPO).&lt;/p&gt;
&lt;p&gt;Jack up drilling rig - морская самоподъемная буравая установка/ платформа, которую отбуксировывают на участок бурения с поднятыми фермами и опускают их во время добычи для повышения устойчивости установки.&lt;/p&gt;",1461334015,
247,12,70461,"&lt;p&gt;Кадетская программа дает возможность курсантам и студентам морских специальностей приобрести практический опыт, начать профессиональную деятельность уже на младших курсах и получить плавценз без отрыва от обучения.&lt;br /&gt;По окончанию Вуза и дальнейшем трудоустройстве участие в кадетской программе дает неоспоримые преимущества - любая солидная компания ( и не солидная вообще! Потому так тяжело уйти без опыта хоть куда-то) отдает предпочтение при трудоустройстве специалисту, уже имеющему морской опыт.&lt;/p&gt;
&lt;p&gt;Кадетская программа дает возможность, прежде всего, получить реальные практические навыки, которые, к сожалению, не предоставляет в рамках учебной программы ни один ВУЗ Украины.&lt;/p&gt;
&lt;p&gt;В Херсоне кадетсткую программу предлагает Marvow Navigation Ukraine, но к ним попадают в основном курсанты Херсонской Государственной Морской Академии, да и те, кто учится по среднему баллу четыре и выше и с хорошим знанием английского языка. Еще можно на турецкие компании попасть в должности кадета за 100-300 американских президентов, но пахать, как матрос. Да и на мостике появлятся для получения навыков только после окончания рабочего дня и если будет желание у офицера тебя обучать.&lt;/p&gt;",1461338792,
248,11,70461,"&lt;p&gt;Если вас интересуют ответы, то вот ссылка, которая я надеюсь вам пригодится &lt;a href=&quot;http://mga-nvr.ru/moryakam/testy-dlya-moryakov/marlins-online-test/432-otvety-na-marlins-online-test-1.html&quot;&gt;http://mga-nvr.ru/moryakam/testy-dlya-moryakov/marlins-online-test/432-otvety-na-marlins-online-test-1.html&lt;/a&gt;&lt;/p&gt;
&lt;p&gt;Также у меня в вордовском документе есть этот тест в примерах.&lt;/p&gt;",1461339614,
